id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
0cbTfSQ4,2024-04-12,3,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,158000,Cash
6RrjOUHX,2024-10-12,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,127870,Debit Card
bxjJS4rx,2024-03-06,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,128166,Debit Card
t9q6hrq9,2024-07-22,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,39453,qris
yeV51sIk,2024-10-02,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,84435,qris
UBRbqY5B,2024-04-08,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,87286,qris
QpLvZoHB,2024-05-12,3,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Mainan Anjing Kong,Mainan Anjing,20000.0,74435,qris
Gx20ofzB,2024-08-15,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,69203,Cash
OOU0ngC1,2024-04-16,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,127833,Cash
NTLTjDfh,2024-09-23,2,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,80833,Debit Card
n6yyAL2K,2024-12-31,1,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,67833,Debit Card
SegpSmLv,2024-06-14,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,72268,Debit Card
SuJmxPZN,2024-12-19,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,83000,qris
qL90J1yz,2024-02-21,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,37000,Cash
YeRezdJK,2024-10-18,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,46000,Cash
vQL8jQBm,2024-09-06,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,32024,Debit Card
qbh6lCPa,2024-05-17,5,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,60000,Debit Card
6nyyfeoH,2024-10-22,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,78953,Cash
h0Fi28yz,2024-06-17,4,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,75000,Debit Card
obvkqiTa,2024-08-04,2,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,50000,Cash
q9OqnVhN,2024-02-23,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,64435,qris
QwwBJmBp,2024-09-14,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,68888,Cash
KjFH6y0h,2024-08-05,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,157435,Cash
hEBQTebc,2024-02-23,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,75768,qris
IMxqxZyh,2024-06-18,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,47524,Debit Card
yXIM9Xsn,2024-01-06,5,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,96435,qris
WiF5UyRG,2024-10-16,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,54500,Cash
Y5dZ2BCP,2024-05-30,3,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,80500,Cash
14LFgxgE,2024-10-29,2,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,87000,Cash
haUm5EYy,2024-12-18,3,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,135833,Cash
8qAaVAl9,2024-03-01,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,99703,Debit Card
ezH7FtMs,2024-03-20,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,58935,qris
5ZWBo7Gk,2024-05-11,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,41459,Debit Card
lJ9hrz25,2024-08-20,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,36435,Cash
9KEU4wHQ,2024-03-27,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,168286,qris
7T6ZN9LJ,2024-06-11,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Makanan Anjing Purina,Makanan Anjing,50000.0,131833,Debit Card
5RXwFC0q,2024-06-21,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,112833,Cash
Jpb2cJab,2024-04-19,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,64453,Cash
KzRDIv9A,2024-07-26,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,69435,Cash
c0A4tk9E,2024-12-08,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,119000,qris
mxZg7Hpn,2024-07-29,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,93833,Cash
A2RURQVh,2024-03-16,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,80333,qris
CAvz0RFT,2024-01-24,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,48024,Debit Card
icU7YS3z,2024-12-11,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,208833,Cash
bAbdcESr,2024-09-30,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,165000,qris
OENKd1KM,2024-04-13,1,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,36000,Debit Card
Izi6iUON,2024-04-21,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,77435,qris
RV9NIA7l,2024-12-28,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,105333,Cash
S47fixiy,2024-11-28,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,49435,Debit Card
NS7Jxh7Q,2024-11-19,3,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,167435,Cash
sY80umOF,2024-04-27,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,45953,Debit Card
qIumovN0,2024-02-04,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,20935,Cash
XPkWNLxd,2024-06-30,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,62024,Cash
PK9eZjgm,2024-10-16,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,15453,qris
RG7Rjas3,2024-09-15,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,70912,Cash
EuizYTkk,2024-02-09,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,19935,Cash
ClNVdqdU,2024-05-09,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,77500,Debit Card
FGY5prdJ,2024-04-03,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60268,Debit Card
kHla4zCF,2024-10-31,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,112833,Cash
ARMLY007,2024-11-23,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,16477,qris
2YdqB3Bb,2024-07-20,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,47024,Cash
I02oOh3j,2024-10-24,3,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,128000,qris
xY8AJXfq,2024-12-08,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,66459,Cash
RU9EKBLw,2024-12-21,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,28953,qris
DvCb04vT,2024-06-15,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,60000,Debit Card
BGVpjThh,2024-09-03,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,71333,Debit Card
pLJ0TSRb,2024-09-30,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,54935,Cash
tLbacFw3,2024-02-21,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,69435,qris
8AgtV9Ai,2024-09-14,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,76792,Debit Card
ug8J6gz6,2024-04-08,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,20935,Debit Card
7q8aWyiZ,2024-11-29,5,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,110268,qris
Wsog9trb,2024-08-23,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,60286,Debit Card
4hNXYC1R,2024-04-10,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,73435,qris
yog8bOUs,2024-01-09,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,90833,Debit Card
K89IWFeH,2024-09-12,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,66435,qris
MSyALgJg,2024-01-16,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,31888,Debit Card
8ObYIE4r,2024-03-10,4,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,112500,qris
FokunZbH,2024-11-20,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,32894,qris
tPNa4pCe,2024-09-01,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,13370,Cash
OJV8HGpo,2024-12-05,3,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,35435,Debit Card
QIVuabyv,2024-07-14,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,50435,qris
R49nWLZB,2024-12-17,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54435,qris
JCqC7Yst,2024-06-29,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,8870,Debit Card
5i9dauNl,2024-11-10,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,95268,qris
8JJcMF5F,2024-09-15,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,49453,qris
BGZUcS77,2024-03-06,5,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,31000,Debit Card
6YaWVQUS,2024-12-25,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,35894,qris
WhI8C955,2024-07-01,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,68935,Cash
wVMbDEL9,2024-05-11,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,79857,Cash
NEo0Y5NK,2024-03-07,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,60286,Debit Card
JwfcbUdt,2024-07-18,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60333,Debit Card
OesATCup,2024-11-09,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,136833,qris
7O2FaIma,2024-08-04,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,87292,Cash
daG2w1vf,2024-04-11,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,75833,qris
zTi5lzTo,2024-07-07,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,87857,Cash
LTvwiKUI,2024-06-28,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,90833,Cash
boQ1S4Iy,2024-10-20,1,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,31935,qris
w21lXBcX,2024-07-27,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,70833,qris
I7KGrHKp,2024-06-14,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,45000,Cash
H1j8Romc,2024-08-29,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,137435,Cash
K8IpSdLA,2024-09-25,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,100833,Cash
EJ3aNG3y,2024-11-15,4,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,85000,qris
C1maphFD,2024-04-14,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,112435,qris
Mz6ps9hT,2024-07-02,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,69453,Debit Card
ECTKychc,2024-08-28,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,33888,qris
LQBCcM22,2024-09-07,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,8870,Cash
2Y8uFvsY,2024-09-29,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,64435,qris
9gp2fdYE,2024-03-07,2,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,54435,Cash
YClmAMp7,2024-01-07,2,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,100000,Cash
MxUMKUzB,2024-06-08,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,39435,qris
1Uv5B2fr,2024-12-22,5,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,69435,Cash
J3PHzHb8,2024-03-12,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,133000,Cash
kiVuGTpu,2024-10-06,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,85286,Debit Card
fxJoMFF5,2024-03-28,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,37024,Cash
X6JiJVSw,2024-05-22,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,60000,Cash
wkyoDXcM,2024-06-29,3,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,133000,qris
oB1Lq7vK,2024-03-29,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,192435,Cash
rDpPwJww,2024-12-26,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,127435,Cash
eXSpffMX,2024-01-13,1,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,23000,qris
PnNtEdWI,2024-06-14,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,29453,Debit Card
9DL5OEJR,2024-03-15,2,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,192435,Debit Card
gCazG6ZK,2024-06-11,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,116833,Cash
lcyTNEVQ,2024-04-30,1,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,69453,Cash
OH88gdcI,2024-12-16,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,72333,Debit Card
5GW6daSc,2024-08-09,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,36459,qris
