ID Transaksi,Tanggal Transaksi,Nama Barang,Kategori,Jumlah Terjual,Harga Satuan,Total Harga,Metode Pembayaran
TX-20240512-003,2024-05-12,"Life Cat Pouch - Kitten Salmon, Nutri-Vet Multivitamin Chewable","Makanan, Obat Hewan","3, 8","25000, 13000","75000, 104000",Transfer
TX-20241117-004,2024-11-17,"Life Cat Can - Chicken, Seresto Flea and Tick Collar for Dogs, Life Cat Pouch - Chicken Tuna Adult","Makanan, Obat Hewan, Makanan","5, 4, 1","25000, 13000, 30000","125000, 52000, 30000",QRIS
TX-20240624-007,2024-06-24,Trixie Cat Tunnel,Mainan,2,30000,60000,Tunai
TX-20240815-004,2024-08-15,"Life Cat Tofu - Mango, Frontline Plus Flea & Tick Treatment","Makanan, Obat Hewan","8, 9","30000, 4500","240000, 40500",Transfer
TX-20240430-006,2024-04-30,"Trixie Cat Laser Pointer, Beaphar Ear Cleaner for Dogs & Cats","Mainan, Obat Hewan","1, 3","30000, 20000","30000, 60000",Tunai
TX-20240215-005,2024-02-15,Trixie Cat Tunnel,Mainan,4,4500,18000,Transfer
TX-20240716-005,2024-07-16,"Rogz Utility Dog Leash - Medium, Trixie Cat Scratching Post","Aksesoris, Mainan","10, 6","25000, 4500","250000, 27000",Tunai
TX-20240225-004,2024-02-25,"Life Cat Can - Tuna, Life Cat Tofu - Mango, Nutri-Vet Multivitamin Chewable","Makanan, Makanan, Obat Hewan","8, 3, 7","12000, 20000, 20000","96000, 60000, 140000",Tunai
TX-20240319-002,2024-03-19,Kong Puppy Teething Stick,Mainan,6,25000,150000,Transfer
TX-20240625-004,2024-06-25,"Kong Classic Dog Chew Toy, Life Cat Pouch - Kitten Salmon","Mainan, Makanan","3, 3","30000, 30000","90000, 90000",QRIS
TX-20240210-003,2024-02-10,"Life Cat Pouch - Kitten Salmon, Trixie Cat Tunnel, Life Cat Can - Chicken","Makanan, Mainan, Makanan","4, 8, 2","4500, 25000, 30000","18000, 200000, 60000",Tunai
TX-20240423-003,2024-04-23,"Life Cat Can - Tuna, Kong Puppy Teething Stick, Life Cat Tofu - Macha","Makanan, Mainan, Makanan","7, 1, 9","13000, 25000, 13000","91000, 25000, 117000",Tunai
TX-20240229-007,2024-02-29,Trixie Cat Scratching Post,Mainan,4,12000,48000,Transfer
TX-20240818-007,2024-08-18,"Nutri-Vet Multivitamin Chewable, Trixie Cat Tunnel","Obat Hewan, Mainan","2, 10","12000, 30000","24000, 300000",Tunai
TX-20240609-005,2024-06-09,"Nutri-Vet Multivitamin Chewable, Life Cat Pouch - Chicken Tuna Adult","Obat Hewan, Makanan","9, 3","25000, 30000","225000, 90000",QRIS
TX-20241204-002,2024-12-04,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,6,20000,120000,QRIS
TX-20241014-004,2024-10-14,Life Cat Can - Chicken,Makanan,2,13000,26000,Transfer
TX-20240630-004,2024-06-30,"Life Cat Can - Kitten Salmon, Life Cat Pouch - Chicken Tuna Adult, EzyDog Chest Plate Harness for Dogs","Makanan, Makanan, Aksesoris","7, 10, 10","30000, 25000, 20000","210000, 250000, 200000",Transfer
TX-20240420-006,2024-04-20,"Kong Puppy Teething Stick, Kong Classic Dog Chew Toy","Mainan, Mainan","8, 10","4500, 13000","36000, 130000",Transfer
TX-20241123-004,2024-11-23,"Life Cat Pouch - Kitten Tuna, Drontal Cat Dewormer, Life Cat Pouch - Kitten Chicken","Makanan, Obat Hewan, Makanan","9, 2, 2","30000, 25000, 12000","270000, 50000, 24000",Transfer
TX-20240513-005,2024-05-13,"Life Cat Pouch - Chicken Tuna Adult, Drontal Cat Dewormer, Life Cat Pouch - Kitten Tuna","Makanan, Obat Hewan, Makanan","5, 5, 3","12000, 4500, 12000","60000, 22500, 36000",Tunai
TX-20240910-005,2024-09-10,"Trixie Cat Laser Pointer, Life Cat Pouch - Kitten Salmon","Mainan, Makanan","1, 8","30000, 12000","30000, 96000",Transfer
TX-20240826-006,2024-08-26,"Life Cat Pouch - Chicken Adult, Seresto Flea and Tick Collar for Dogs","Makanan, Obat Hewan","6, 6","13000, 12000","78000, 72000",Tunai
TX-20240910-006,2024-09-10,Seresto Flea and Tick Collar for Dogs,Obat Hewan,5,30000,150000,QRIS
TX-20240331-011,2024-03-31,Life Cat Pouch - Chicken Tuna Adult,Makanan,10,25000,250000,QRIS
TX-20241115-001,2024-11-15,"Life Cat Can - Kitten Tuna, Kong Puppy Teething Stick, Life Cat Can - Kitten Salmon","Makanan, Mainan, Makanan","10, 3, 7","20000, 30000, 25000","200000, 90000, 175000",Transfer
TX-20240110-010,2024-01-10,"Beaphar Ear Cleaner for Dogs & Cats, Life Cat Can - Kitten Tuna, Trixie Cat Scratching Post","Obat Hewan, Makanan, Mainan","6, 1, 5","25000, 13000, 12000","150000, 13000, 60000",QRIS
TX-20240411-004,2024-04-11,"Life Cat Pouch - Chicken Adult, Kong Classic Dog Chew Toy, Life Cat Pouch Dus","Makanan, Mainan, Makanan","1, 1, 6","12000, 13000, 30000","12000, 13000, 180000",Tunai
TX-20240602-006,2024-06-02,Life Cat Can - Chicken,Makanan,9,25000,225000,Transfer
TX-20241206-007,2024-12-06,"Life Cat Can - Chicken, Life Cat Pouch - Kitten Salmon, Life Cat Pouch - Kitten Tuna","Makanan, Makanan, Makanan","4, 4, 4","13000, 13000, 20000","52000, 52000, 80000",Transfer
TX-20241204-003,2024-12-04,Life Cat Pouch - Chicken Adult,Makanan,1,20000,20000,QRIS
TX-20240505-005,2024-05-05,"Seresto Flea and Tick Collar for Dogs, Life Cat Can - Kitten Salmon, Life Cat Can - Chicken","Obat Hewan, Makanan, Makanan","1, 4, 8","4500, 4500, 20000","4500, 18000, 160000",QRIS
TX-20240413-007,2024-04-13,"Life Cat Can - Kitten Salmon, Kong Puppy Teething Stick","Makanan, Mainan","6, 9","12000, 30000","72000, 270000",Transfer
TX-20240117-005,2024-01-17,Frontline Plus Flea & Tick Treatment,Obat Hewan,3,30000,90000,Transfer
TX-20240910-007,2024-09-10,"Life Cat Can - Kitten Tuna, Frontline Plus Flea & Tick Treatment","Makanan, Obat Hewan","3, 3","20000, 20000","60000, 60000",QRIS
TX-20240129-006,2024-01-29,"Life Cat Pouch - Kitten Tuna, Life Cat Tofu - Macha","Makanan, Makanan","3, 10","12000, 4500","36000, 45000",QRIS
TX-20240406-004,2024-04-06,Trixie Cat Laser Pointer,Mainan,10,4500,45000,QRIS
TX-20240111-001,2024-01-11,Life Cat Can - Chicken,Makanan,7,30000,210000,Tunai
TX-20241019-005,2024-10-19,"Kong Puppy Teething Stick, Nutri-Vet Multivitamin Chewable, Life Cat Pouch - Kitten Tuna","Mainan, Obat Hewan, Makanan","4, 9, 10","30000, 20000, 20000","120000, 180000, 200000",Transfer
TX-20240428-005,2024-04-28,Life Cat Can - Chicken,Makanan,6,25000,150000,Tunai
TX-20240707-004,2024-07-07,"Seresto Flea and Tick Collar for Dogs, Frontline Plus Flea & Tick Treatment, Beaphar Ear Cleaner for Dogs & Cats","Obat Hewan, Obat Hewan, Obat Hewan","4, 1, 6","12000, 25000, 12000","48000, 25000, 72000",Transfer
TX-20240905-004,2024-09-05,Life Cat Pouch - Salmon Adult,Makanan,9,12000,108000,Tunai
TX-20240921-008,2024-09-21,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,4,25000,100000,QRIS
TX-20240531-012,2024-05-31,"Life Cat Can - Chicken, Life Cat Pouch - Salmon Adult, EzyDog Chest Plate Harness for Dogs","Makanan, Makanan, Aksesoris","10, 7, 7","13000, 20000, 4500","130000, 140000, 31500",Tunai
TX-20240928-001,2024-09-28,"Life Cat Pouch - Chicken Tuna Adult, Life Cat Can - Kitten Tuna, EzyDog Chest Plate Harness for Dogs","Makanan, Makanan, Aksesoris","4, 3, 6","12000, 12000, 4500","48000, 36000, 27000",Tunai
TX-20240313-005,2024-03-13,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,9,25000,225000,QRIS
TX-20241016-005,2024-10-16,Trixie Cat Laser Pointer,Mainan,6,25000,150000,Tunai
TX-20240420-007,2024-04-20,Trixie Cat Tunnel,Mainan,10,30000,300000,Tunai
TX-20241020-005,2024-10-20,Frontline Plus Flea & Tick Treatment,Obat Hewan,3,30000,90000,QRIS
TX-20240503-004,2024-05-03,"Rogz Utility Dog Leash - Medium, Trixie Cat Tunnel","Aksesoris, Mainan","3, 5","13000, 30000","39000, 150000",Tunai
TX-20240404-003,2024-04-04,"Life Cat Can - Kitten Tuna, Kong Classic Dog Chew Toy, Trixie Cat Scratching Post","Makanan, Mainan, Mainan","5, 3, 6","25000, 30000, 4500","125000, 90000, 27000",Tunai
TX-20241108-005,2024-11-08,Trixie Cat Tunnel,Mainan,10,20000,200000,Transfer
TX-20240130-004,2024-01-30,"Kong Classic Dog Chew Toy, Life Cat Pouch - Chicken Adult, EzyDog Chest Plate Harness for Dogs","Mainan, Makanan, Aksesoris","9, 5, 2","30000, 20000, 12000","270000, 100000, 24000",Tunai
TX-20240912-001,2024-09-12,Life Cat Can - Kitten Tuna,Makanan,1,12000,12000,QRIS
TX-20240517-002,2024-05-17,Life Cat Can - Kitten Salmon,Makanan,6,4500,27000,Transfer
TX-20241011-009,2024-10-11,"Life Cat Pouch Dus, Life Cat Pouch - Chicken Tuna Adult, Life Cat Pouch - Kitten Chicken","Makanan, Makanan, Makanan","7, 4, 7","13000, 4500, 13000","91000, 18000, 91000",Tunai
TX-20240904-002,2024-09-04,"Trixie Cat Tunnel, Trixie Cat Scratching Post","Mainan, Mainan","2, 9","30000, 12000","60000, 108000",Transfer
TX-20240910-008,2024-09-10,Life Cat Pouch - Kitten Tuna,Makanan,4,20000,80000,QRIS
TX-20240115-003,2024-01-15,"Beaphar Ear Cleaner for Dogs & Cats, Life Cat Can - Tuna, Drontal Cat Dewormer","Obat Hewan, Makanan, Obat Hewan","6, 9, 9","13000, 30000, 20000","78000, 270000, 180000",Tunai
TX-20240404-004,2024-04-04,Life Cat Can - Kitten Tuna,Makanan,8,12000,96000,Tunai
TX-20240724-002,2024-07-24,Life Cat Can - Kitten Salmon,Makanan,1,20000,20000,QRIS
TX-20240110-011,2024-01-10,"Seresto Flea and Tick Collar for Dogs, Life Cat Can - Kitten Tuna, Rogz Utility Dog Leash - Medium","Obat Hewan, Makanan, Aksesoris","1, 3, 6","4500, 30000, 25000","4500, 90000, 150000",Tunai
TX-20240309-007,2024-03-09,"Frontline Plus Flea & Tick Treatment, Life Cat Can - Kitten Salmon, Kong Puppy Teething Stick","Obat Hewan, Makanan, Mainan","5, 8, 3","20000, 4500, 25000","100000, 36000, 75000",Transfer
TX-20240831-005,2024-08-31,"Seresto Flea and Tick Collar for Dogs, Beaphar Ear Cleaner for Dogs & Cats, Trixie Cat Scratching Post","Obat Hewan, Obat Hewan, Mainan","7, 5, 10","13000, 30000, 25000","91000, 150000, 250000",Transfer
TX-20240812-004,2024-08-12,"Life Cat Can - Kitten Salmon, Beaphar Ear Cleaner for Dogs & Cats","Makanan, Obat Hewan","1, 10","12000, 25000","12000, 250000",QRIS
TX-20240914-005,2024-09-14,Life Cat Pouch - Kitten Salmon,Makanan,6,12000,72000,Transfer
TX-20240225-005,2024-02-25,"EzyDog Chest Plate Harness for Dogs, Life Cat Pouch - Kitten Salmon, Life Cat Tofu - Macha","Aksesoris, Makanan, Makanan","6, 6, 6","13000, 12000, 20000","78000, 72000, 120000",QRIS
TX-20240418-005,2024-04-18,"Life Cat Pouch Dus, Life Cat Tofu - Macha, Life Cat Can - Kitten Tuna","Makanan, Makanan, Makanan","6, 2, 7","4500, 25000, 20000","27000, 50000, 140000",Tunai
TX-20241012-004,2024-10-12,"Life Cat Pouch - Chicken Adult, Drontal Cat Dewormer, Nutri-Vet Multivitamin Chewable","Makanan, Obat Hewan, Obat Hewan","1, 5, 3","13000, 30000, 20000","13000, 150000, 60000",Tunai
TX-20240710-003,2024-07-10,"Rogz Utility Dog Leash - Medium, Kong Puppy Teething Stick, Life Cat Pouch - Chicken Adult","Aksesoris, Mainan, Makanan","10, 10, 6","4500, 30000, 20000","45000, 300000, 120000",Tunai
TX-20240330-006,2024-03-30,Trixie Cat Scratching Post,Mainan,9,13000,117000,Transfer
TX-20240922-005,2024-09-22,"Trixie Cat Laser Pointer, Trixie Cat Tunnel, Life Cat Can - Tuna","Mainan, Mainan, Makanan","8, 7, 10","20000, 30000, 20000","160000, 210000, 200000",QRIS
TX-20240309-008,2024-03-09,"Drontal Cat Dewormer, Life Cat Can - Kitten Tuna","Obat Hewan, Makanan","3, 10","20000, 13000","60000, 130000",Tunai
TX-20240811-003,2024-08-11,"Life Cat Can - Chicken, Kong Puppy Teething Stick","Makanan, Mainan","2, 3","20000, 25000","40000, 75000",QRIS
TX-20241004-005,2024-10-04,Life Cat Pouch Dus,Makanan,9,20000,180000,Transfer
TX-20240305-006,2024-03-05,"Life Cat Can - Kitten Tuna, Seresto Flea and Tick Collar for Dogs","Makanan, Obat Hewan","7, 6","20000, 12000","140000, 72000",Transfer
TX-20241104-005,2024-11-04,Life Cat Tofu - Macha,Makanan,3,13000,39000,Transfer
TX-20241104-006,2024-11-04,"Life Cat Pouch - Chicken Adult, Life Cat Pouch - Salmon Adult, Life Cat Can - Kitten Salmon","Makanan, Makanan, Makanan","7, 4, 2","4500, 25000, 20000","31500, 100000, 40000",QRIS
TX-20240422-007,2024-04-22,"Life Cat Pouch - Kitten Tuna, Seresto Flea and Tick Collar for Dogs, EzyDog Chest Plate Harness for Dogs","Makanan, Obat Hewan, Aksesoris","10, 7, 2","20000, 20000, 12000","200000, 140000, 24000",Tunai
TX-20240112-005,2024-01-12,Life Cat Pouch - Salmon Adult,Makanan,8,12000,96000,Transfer
TX-20240531-013,2024-05-31,Trixie Cat Laser Pointer,Mainan,7,4500,31500,QRIS
TX-20240213-003,2024-02-13,Life Cat Pouch - Kitten Tuna,Makanan,8,20000,160000,QRIS
TX-20240828-003,2024-08-28,Frontline Plus Flea & Tick Treatment,Obat Hewan,10,13000,130000,QRIS
TX-20240816-005,2024-08-16,Trixie Cat Scratching Post,Mainan,10,20000,200000,Transfer
TX-20240718-006,2024-07-18,"Nutri-Vet Multivitamin Chewable, Life Cat Pouch - Kitten Salmon, Rogz Utility Dog Leash - Medium","Obat Hewan, Makanan, Aksesoris","2, 3, 1","25000, 30000, 13000","50000, 90000, 13000",Tunai
TX-20240721-001,2024-07-21,"Trixie Cat Tunnel, Life Cat Can - Kitten Tuna, Rogz Utility Dog Leash - Medium","Mainan, Makanan, Aksesoris","6, 2, 4","25000, 25000, 20000","150000, 50000, 80000",Tunai
TX-20240117-006,2024-01-17,Trixie Cat Tunnel,Mainan,5,30000,150000,QRIS
TX-20240903-004,2024-09-03,"Life Cat Pouch - Kitten Salmon, Life Cat Pouch - Chicken Adult, Frontline Plus Flea & Tick Treatment","Makanan, Makanan, Obat Hewan","4, 8, 5","30000, 13000, 25000","120000, 104000, 125000",QRIS
TX-20240906-004,2024-09-06,"Life Cat Pouch - Kitten Tuna, Kong Classic Dog Chew Toy","Makanan, Mainan","2, 8","12000, 30000","24000, 240000",Transfer
TX-20241108-006,2024-11-08,"Drontal Cat Dewormer, Life Cat Can - Tuna, Life Cat Tofu - Macha","Obat Hewan, Makanan, Makanan","6, 5, 1","4500, 25000, 30000","27000, 125000, 30000",Transfer
TX-20240331-012,2024-03-31,Life Cat Pouch - Chicken Adult,Makanan,7,13000,91000,Transfer
TX-20240619-004,2024-06-19,"EzyDog Chest Plate Harness for Dogs, Trixie Cat Tunnel","Aksesoris, Mainan","7, 7","20000, 13000","140000, 91000",Tunai
TX-20241023-006,2024-10-23,"Kong Puppy Teething Stick, Life Cat Pouch - Kitten Tuna","Mainan, Makanan","9, 9","4500, 4500","40500, 40500",Tunai
TX-20240228-004,2024-02-28,Life Cat Pouch - Salmon Adult,Makanan,3,4500,13500,Transfer
TX-20240810-004,2024-08-10,"Nutri-Vet Multivitamin Chewable, Rogz Utility Dog Leash - Medium, Life Cat Pouch - Kitten Tuna","Obat Hewan, Aksesoris, Makanan","2, 4, 8","25000, 20000, 25000","50000, 80000, 200000",Transfer
TX-20240114-002,2024-01-14,Life Cat Pouch - Kitten Salmon,Makanan,9,25000,225000,QRIS
TX-20240318-004,2024-03-18,"Life Cat Tofu - Macha, Kong Puppy Teething Stick","Makanan, Mainan","1, 2","30000, 12000","30000, 24000",Transfer
TX-20240129-007,2024-01-29,"Life Cat Can - Chicken, EzyDog Chest Plate Harness for Dogs, Life Cat Pouch - Chicken Tuna Adult","Makanan, Aksesoris, Makanan","7, 7, 9","25000, 25000, 20000","175000, 175000, 180000",Tunai
TX-20240115-004,2024-01-15,Life Cat Can - Chicken,Makanan,8,4500,36000,Transfer
TX-20240428-006,2024-04-28,"Life Cat Can - Tuna, Trixie Cat Laser Pointer, Seresto Flea and Tick Collar for Dogs","Makanan, Mainan, Obat Hewan","6, 8, 10","13000, 4500, 4500","78000, 36000, 45000",Tunai
TX-20240927-004,2024-09-27,"EzyDog Chest Plate Harness for Dogs, Life Cat Can - Kitten Tuna","Aksesoris, Makanan","6, 1","4500, 30000","27000, 30000",QRIS
TX-20240901-009,2024-09-01,Life Cat Can - Kitten Tuna,Makanan,8,4500,36000,Tunai
TX-20240421-005,2024-04-21,"Kong Puppy Teething Stick, Rogz Utility Dog Leash - Medium","Mainan, Aksesoris","2, 9","30000, 20000","60000, 180000",Transfer
TX-20240417-009,2024-04-17,Frontline Plus Flea & Tick Treatment,Obat Hewan,5,12000,60000,Transfer
TX-20240708-005,2024-07-08,Trixie Cat Tunnel,Mainan,2,25000,50000,Tunai
TX-20240124-003,2024-01-24,"Trixie Cat Tunnel, Life Cat Can - Kitten Salmon, Frontline Plus Flea & Tick Treatment","Mainan, Makanan, Obat Hewan","9, 8, 1","13000, 13000, 25000","117000, 104000, 25000",Transfer
TX-20240511-003,2024-05-11,"Trixie Cat Tunnel, Life Cat Pouch - Chicken Tuna Adult, EzyDog Chest Plate Harness for Dogs","Mainan, Makanan, Aksesoris","6, 8, 4","4500, 30000, 12000","27000, 240000, 48000",Transfer
TX-20240101-006,2024-01-01,"Life Cat Pouch - Kitten Chicken, Drontal Cat Dewormer, Nutri-Vet Multivitamin Chewable","Makanan, Obat Hewan, Obat Hewan","1, 1, 3","13000, 4500, 20000","13000, 4500, 60000",Transfer
TX-20240818-008,2024-08-18,"Rogz Utility Dog Leash - Medium, Drontal Cat Dewormer","Aksesoris, Obat Hewan","3, 5","30000, 25000","90000, 125000",Tunai
TX-20240221-005,2024-02-21,Kong Puppy Teething Stick,Mainan,4,4500,18000,Transfer
TX-20240819-005,2024-08-19,Kong Classic Dog Chew Toy,Mainan,2,25000,50000,Transfer
TX-20240125-002,2024-01-25,"Life Cat Can - Kitten Salmon, Nutri-Vet Multivitamin Chewable, Rogz Utility Dog Leash - Medium","Makanan, Obat Hewan, Aksesoris","7, 5, 9","30000, 25000, 12000","210000, 125000, 108000",Transfer
TX-20240404-005,2024-04-04,"Life Cat Pouch - Kitten Chicken, Life Cat Pouch - Kitten Salmon, Kong Puppy Teething Stick","Makanan, Makanan, Mainan","8, 1, 6","30000, 13000, 20000","240000, 13000, 120000",Tunai
TX-20241107-005,2024-11-07,"Life Cat Can - Kitten Tuna, Life Cat Pouch - Kitten Tuna, Life Cat Can - Tuna","Makanan, Makanan, Makanan","2, 1, 3","13000, 30000, 30000","26000, 30000, 90000",Transfer
TX-20240326-003,2024-03-26,Life Cat Tofu - Macha,Makanan,2,4500,9000,Tunai
TX-20240222-002,2024-02-22,EzyDog Chest Plate Harness for Dogs,Aksesoris,5,12000,60000,QRIS
TX-20240327-002,2024-03-27,Kong Puppy Teething Stick,Mainan,5,25000,125000,Transfer
TX-20240306-004,2024-03-06,Life Cat Pouch - Chicken Adult,Makanan,9,13000,117000,QRIS
TX-20240814-004,2024-08-14,"Life Cat Pouch - Chicken Adult, Life Cat Pouch - Salmon Adult, Life Cat Can - Kitten Tuna","Makanan, Makanan, Makanan","4, 5, 7","25000, 25000, 25000","100000, 125000, 175000",Transfer
TX-20241117-005,2024-11-17,"Life Cat Can - Tuna, Life Cat Pouch - Chicken Adult, Trixie Cat Scratching Post","Makanan, Makanan, Mainan","6, 1, 5","12000, 12000, 13000","72000, 12000, 65000",Transfer
TX-20240602-007,2024-06-02,"Trixie Cat Tunnel, Life Cat Can - Tuna, Kong Puppy Teething Stick","Mainan, Makanan, Mainan","2, 5, 8","4500, 30000, 4500","9000, 150000, 36000",Tunai
TX-20240927-005,2024-09-27,Life Cat Tofu - Mango,Makanan,3,25000,75000,Tunai
TX-20240209-007,2024-02-09,"Trixie Cat Scratching Post, Kong Puppy Teething Stick, Life Cat Tofu - Macha","Mainan, Mainan, Makanan","2, 4, 1","12000, 30000, 20000","24000, 120000, 20000",QRIS
TX-20240427-005,2024-04-27,"Rogz Utility Dog Leash - Medium, Life Cat Can - Kitten Salmon","Aksesoris, Makanan","3, 3","13000, 20000","39000, 60000",Tunai
TX-20240313-006,2024-03-13,Life Cat Tofu - Macha,Makanan,10,12000,120000,QRIS
TX-20240223-003,2024-02-23,"Kong Puppy Teething Stick, Kong Classic Dog Chew Toy, Life Cat Pouch Dus","Mainan, Mainan, Makanan","5, 6, 8","12000, 13000, 20000","60000, 78000, 160000",Tunai
TX-20240101-007,2024-01-01,"Life Cat Can - Kitten Salmon, Beaphar Ear Cleaner for Dogs & Cats","Makanan, Obat Hewan","6, 7","13000, 4500","78000, 31500",QRIS
TX-20240127-003,2024-01-27,"Life Cat Pouch - Salmon Adult, Life Cat Can - Chicken","Makanan, Makanan","3, 8","30000, 20000","90000, 160000",QRIS
TX-20240426-006,2024-04-26,"Life Cat Can - Kitten Salmon, Life Cat Pouch - Salmon Adult","Makanan, Makanan","3, 8","25000, 25000","75000, 200000",QRIS
TX-20241203-002,2024-12-03,"Rogz Utility Dog Leash - Medium, Drontal Cat Dewormer, Life Cat Pouch - Kitten Tuna","Aksesoris, Obat Hewan, Makanan","10, 6, 6","12000, 20000, 30000","120000, 120000, 180000",QRIS
TX-20240720-004,2024-07-20,Life Cat Can - Kitten Tuna,Makanan,8,20000,160000,QRIS
TX-20240322-003,2024-03-22,"Life Cat Can - Kitten Salmon, Kong Puppy Teething Stick","Makanan, Mainan","10, 1","13000, 12000","130000, 12000",Transfer
TX-20240414-003,2024-04-14,Seresto Flea and Tick Collar for Dogs,Obat Hewan,3,30000,90000,QRIS
TX-20240508-003,2024-05-08,"Kong Classic Dog Chew Toy, Life Cat Pouch - Kitten Tuna","Mainan, Makanan","4, 3","12000, 25000","48000, 75000",Tunai
TX-20241128-002,2024-11-28,"Life Cat Tofu - Mango, Life Cat Can - Kitten Tuna, Life Cat Pouch - Salmon Adult","Makanan, Makanan, Makanan","10, 9, 6","13000, 30000, 20000","130000, 270000, 120000",QRIS
TX-20241205-003,2024-12-05,Life Cat Can - Chicken,Makanan,10,20000,200000,Tunai
TX-20240516-005,2024-05-16,"Life Cat Can - Kitten Salmon, Life Cat Pouch - Chicken Tuna Adult, Seresto Flea and Tick Collar for Dogs","Makanan, Makanan, Obat Hewan","4, 4, 7","13000, 20000, 13000","52000, 80000, 91000",Transfer
TX-20241102-002,2024-11-02,"Nutri-Vet Multivitamin Chewable, Beaphar Ear Cleaner for Dogs & Cats","Obat Hewan, Obat Hewan","6, 8","12000, 20000","72000, 160000",Tunai
TX-20241018-006,2024-10-18,Trixie Cat Tunnel,Mainan,8,25000,200000,Transfer
TX-20240823-004,2024-08-23,Kong Puppy Teething Stick,Mainan,7,20000,140000,Tunai
TX-20240824-004,2024-08-24,Life Cat Can - Chicken,Makanan,4,20000,80000,Tunai
TX-20240719-004,2024-07-19,Life Cat Pouch - Salmon Adult,Makanan,6,20000,120000,Transfer
TX-20240215-006,2024-02-15,Life Cat Can - Tuna,Makanan,1,30000,30000,Transfer
TX-20240329-005,2024-03-29,Life Cat Can - Chicken,Makanan,9,13000,117000,Tunai
TX-20240719-005,2024-07-19,"Life Cat Pouch - Kitten Tuna, Kong Puppy Teething Stick","Makanan, Mainan","2, 7","4500, 25000","9000, 175000",Transfer
TX-20241013-006,2024-10-13,"Drontal Cat Dewormer, Life Cat Pouch - Kitten Tuna","Obat Hewan, Makanan","8, 10","12000, 30000","96000, 300000",QRIS
TX-20241018-007,2024-10-18,Trixie Cat Scratching Post,Mainan,9,30000,270000,QRIS
TX-20241206-008,2024-12-06,Life Cat Pouch - Chicken Tuna Adult,Makanan,7,12000,84000,Transfer
TX-20240516-006,2024-05-16,Life Cat Pouch - Kitten Tuna,Makanan,8,30000,240000,QRIS
